image_id,variant,,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
332318,advlogo_eps0.9_iter4,4,0.136363636,0,0.99832076,49.30826117,0.999758363,0.999674141,0.004604273,0.001605272,101162,0.002092514,0.001010473,0.001013878,0.000981801
415990,advlogo_eps0.9_iter2,2,0.2,0,0.9986567,53.20802936,0.999825478,0.999854743,0.005054344,0.001394391,72453,0.00129117,0.00062215,0.000620298,0.000623815
460147,advlogo_eps0.9_iter15,15,0.189033189,0,0.99166435,42.33124714,0.998938203,0.999195278,0.032663696,0.003536165,325102,0.007557424,0.003678156,0.003677658,0.003620297
190140,advlogo_eps0.9_iter11,11,0.386363636,0,0.98458034,44.68161108,0.997969806,0.998728514,0.098928019,0.011240005,350117,0.007309109,0.00364552,0.003601691,0.003688126
126216,advlogo_eps0.9_iter1,1,0.136363636,0,0.9996249,57.18981379,0.999957561,0.999947727,0.002140553,0.001275182,34692,0.000563329,0.000264427,0.000259249,0.000267405
32901,advlogo_eps0.9_iter135,135,0.068181818,0,0.9124481,33.39680556,0.985070944,0.988431811,0.191873327,0.032358527,406879,0.024867566,0.012723637,0.012638667,0.01302304
84270,advlogo_eps0.9_iter27,27,0.117978026,0,0.98378545,41.23355575,0.998037577,0.997600615,0.042697497,0.00697583,328441,0.008092323,0.00393066,0.003983041,0.003878108
267191,advlogo_eps0.9_iter9,9,0.333333333,0,0.9920092,45.36831071,0.998778701,0.999252737,0.039159656,0.004599154,325756,0.006450253,0.003155338,0.003104298,0.003186174
422836,advlogo_eps0.9_iter32,32,0.090909091,0,0.9776289,41.28526146,0.996901214,0.998526096,0.106659427,0.009517968,321662,0.008192727,0.004021768,0.004009906,0.004009014
463522,advlogo_eps0.9_iter20,20,0.070813174,0,0.983898,41.98253902,0.997886121,0.998364985,0.046342835,0.020015359,331934,0.008042553,0.00389266,0.00388678,0.003905104
213547,advlogo_eps0.9_iter29,29,0.1,0,0.97647494,40.33395398,0.996957242,0.997703791,0.103662074,0.017663956,383349,0.010767797,0.005394267,0.005365065,0.005452907
456015,advlogo_eps0.9_iter9,9,0.333333333,0,0.99070233,45.95212905,0.998790622,0.998479664,0.034794051,0.010695934,244482,0.00476772,0.002286087,0.002275364,0.002317611
547886,advlogo_eps0.9_iter9,9,0.333333333,0,0.9918537,46.08198692,0.99906373,0.998651624,0.03004938,0.00984329,202324,0.004197002,0.00202119,0.002017121,0.002051448
69356,advlogo_eps0.9_iter65,65,0.142857143,0,0.97625583,35.07896501,0.995827079,0.996093988,0.060352251,0.010025501,391167,0.017685795,0.008959428,0.008991512,0.00890542
162415,advlogo_eps0.9_iter43,43,0.333333333,0,0.94450396,39.6347228,0.99218148,0.995215178,0.232395649,0.023238838,400367,0.013943285,0.007168968,0.007060837,0.007320392
274708,advlogo_eps0.9_iter48,48,0.25,0,0.9449455,39.53548813,0.989391327,0.991075993,0.215199381,0.065930426,384852,0.010628246,0.005135665,0.005131204,0.005331878
377113,advlogo_eps0.9_iter142,142,0.166666667,0,0.92829275,33.13586248,0.987147033,0.991602063,0.159586936,0.027813792,407551,0.026996775,0.013929852,0.013637227,0.014114367
439994,advlogo_eps0.9_iter25,25,0.0625,0,0.98710036,39.80106225,0.998154402,0.998500407,0.04104884,0.010012388,379411,0.011258172,0.005622257,0.005579154,0.00565523
430377,advlogo_eps0.9_iter16,16,0.333333333,0,0.9810798,43.98263194,0.997140646,0.997988522,0.074528709,0.012086391,343577,0.007016009,0.003435271,0.003455071,0.003472071
512776,advlogo_eps0.9_iter28,28,0.333333333,0,0.9651062,41.60046904,0.995584846,0.996824503,0.132796258,0.032105446,362848,0.009493789,0.004713678,0.004641796,0.004766239
95155,advlogo_eps0.9_iter40,40,0.333333333,0,0.9673789,38.9145983,0.994357109,0.994854927,0.095744625,0.017136872,390654,0.012566923,0.006347865,0.006312498,0.006383368
184978,advlogo_eps0.9_iter31,31,0.333333333,0,0.9781831,41.24461478,0.996217728,0.9986431,0.053945068,0.020132899,268315,0.006442213,0.003100254,0.003125637,0.003124865
199055,advlogo_eps0.9_iter18,18,0.25,0,0.987616,43.27331291,0.998417079,0.998069525,0.038881484,0.008489907,324660,0.007345413,0.00359676,0.003570986,0.003625915
431848,advlogo_eps0.9_iter7,7,0.181818182,0,0.99126697,48.45352002,0.999026895,0.999267876,0.037939973,0.006910205,213226,0.003426292,0.001561965,0.001542491,0.001602626
128699,advlogo_eps0.9_iter31,31,0.333333333,0,0.96872693,39.28087457,0.995374799,0.997040272,0.16227518,0.018928885,377304,0.01154362,0.005765517,0.005744857,0.005841411
121591,advlogo_eps0.9_iter1,1,0.5,0,0.9992457,57.7302953,0.999919295,0.999843895,0.001912429,0.00320816,30322,0.00048396,0.000224825,0.000227257,0.00022435
176799,advlogo_eps0.9_iter18,18,0.2,0,0.9922066,43.47960925,0.998919189,0.999421299,0.019313101,0.009559512,231637,0.00513723,0.002432195,0.002450415,0.002442211
424521,advlogo_eps0.9_iter3,3,0.333333333,0,0.99774987,51.29072087,0.999732912,0.999761045,0.016828183,0.002589941,137868,0.002168903,0.001004694,0.001000289,0.00100631
254016,advlogo_eps0.9_iter2,2,0.2,0,0.998431,53.13513831,0.999820828,0.999869943,0.008631922,0.001295328,101941,0.00157289,0.000742303,0.000734394,0.000747738
73946,advlogo_eps0.9_iter7,7,0.212121212,0,0.989261,47.15883143,0.998571992,0.999090374,0.0814486,0.007114172,305053,0.005309093,0.002572128,0.002553076,0.002602126
230819,advlogo_eps0.9_iter5,5,0.333333333,0,0.99711007,48.89326807,0.999591231,0.999762297,0.01212037,0.003575921,120584,0.002295262,0.001087002,0.001088764,0.001084792
82715,advlogo_eps0.9_iter5,5,0.333333333,0,0.99776006,48.5073007,0.999677062,0.999669373,0.00702773,0.005014181,102745,0.002237451,0.001077292,0.001081373,0.00107774
27696,advlogo_eps0.9_iter1,1,0.142857143,0,0.999023,57.50202835,0.999892652,0.999947071,0.00540974,0.000617862,40441,0.000612961,0.000301712,0.00028409,0.000269246
62808,advlogo_eps0.9_iter54,54,0.053030303,0,0.9653627,37.81618075,0.995182455,0.996048331,0.110436559,0.012141883,393846,0.014033559,0.007170701,0.007071645,0.007150893
497344,advlogo_eps0.9_iter20,20,0.125,0,0.97408646,43.14862574,0.996310592,0.997339308,0.169547975,0.018751144,368967,0.008185009,0.004052098,0.004014231,0.004103157
361147,advlogo_eps0.9_iter94,94,0.127272727,0,0.9355702,34.21178586,0.989851356,0.986693501,0.142503083,0.047394991,398168,0.020594407,0.010579114,0.010409893,0.010651149
541123,advlogo_eps0.9_iter94,94,0.068181818,0,0.94128364,34.44512178,0.989684939,0.990987241,0.095214158,0.02418983,397359,0.02000933,0.010239966,0.010130143,0.010399925
10707,advlogo_eps0.9_iter5,5,0.076923077,0,0.9939727,48.72465732,0.999212742,0.999437273,0.034925751,0.003904283,229238,0.003696643,0.001708207,0.001746508,0.001754074
343706,advlogo_eps0.9_iter2,2,0.5,0,0.99885416,53.92507391,0.99988842,0.999695659,0.003368023,0.000638604,62906,0.001010084,0.000458684,0.000445632,0.000481206
199395,advlogo_eps0.9_iter9,9,0.431818182,0,0.9909715,46.42992012,0.998628557,0.998549521,0.045071963,0.014418602,204023,0.003781369,0.001783681,0.001791775,0.001790348
514797,advlogo_eps0.9_iter112,112,0.333333333,0,0.91753083,34.2229683,0.984798431,0.984609842,0.178045213,0.022668362,405153,0.023179678,0.01181845,0.011771369,0.01208019
486104,advlogo_eps0.9_iter50,50,0.071796537,0,0.9785404,35.75450773,0.996405602,0.995946646,0.054621361,0.016929626,390508,0.016795332,0.008478655,0.008489778,0.008583521
514586,advlogo_eps0.9_iter17,17,0.075757576,0,0.9877715,42.68358924,0.998417258,0.998413861,0.070890844,0.00682354,364054,0.00856325,0.004294939,0.004258152,0.00429392
279774,advlogo_eps0.9_iter38,38,0.154545455,0,0.9721119,38.73945268,0.995599985,0.996455967,0.094642855,0.015719712,390442,0.012840604,0.006473275,0.006520484,0.006546457
474078,advlogo_eps0.9_iter28,28,0.166666667,0,0.9913931,40.09349549,0.998285472,0.99793613,0.021737177,0.007548571,346598,0.008890003,0.004316723,0.004375196,0.004315298
872,advlogo_eps0.9_iter13,13,0.136363636,0,0.9924938,44.43609176,0.999055147,0.999215662,0.036110733,0.013723969,280146,0.00546485,0.002585144,0.002595168,0.002599537
32038,advlogo_eps0.9_iter2,2,0.142857143,0,0.9977639,54.28735995,0.999762177,0.999809384,0.016567357,0.001293004,81870,0.001208203,0.000543003,0.000556616,0.000535925
261732,advlogo_eps0.9_iter135,135,0.2,0,0.9462905,35.57391226,0.987797439,0.991587162,0.089277618,0.018932223,368146,0.013600927,0.006670231,0.006723751,0.006889486
12120,advlogo_eps0.9_iter67,67,0.039256198,0,0.9575116,36.16895531,0.992139578,0.994564176,0.090296738,0.013364971,391602,0.015584849,0.007834302,0.007847231,0.008000154
306139,advlogo_eps0.9_iter28,28,0.080681818,0,0.9667968,40.84066281,0.995353878,0.997398674,0.119373247,0.021052301,386198,0.011041495,0.005586648,0.005550086,0.0056397
564091,advlogo_eps0.9_iter3,3,0.125,0,0.9962612,51.3529358,0.99949789,0.999826372,0.031320009,0.003271282,150473,0.002296982,0.001064256,0.001059334,0.001078626
280930,advlogo_eps0.9_iter15,15,0.142857143,0,0.9778667,44.17277726,0.997465849,0.998373151,0.120498322,0.010093033,367218,0.007745015,0.003803918,0.003725734,0.003860987
384136,advlogo_eps0.9_iter5,5,0.333333333,0,0.9930667,49.12566078,0.999064147,0.999567032,0.042708717,0.005338192,219852,0.003559558,0.00170646,0.001698076,0.001709583
173057,advlogo_eps0.9_iter19,19,0.1,0,0.98649216,41.93288755,0.998358905,0.99781698,0.039256174,0.0067451,314833,0.007999445,0.003953723,0.003937152,0.003963443
475572,advlogo_eps0.9_iter1,1,0.142857143,0,0.9987971,57.13641461,0.999855161,0.999916553,0.011513554,0.001264453,58288,0.000811331,0.000380006,0.00037832,0.000379592
228214,advlogo_eps0.9_iter3,3,0.093939394,0,0.9958578,51.5563167,0.999484241,0.999720931,0.021669574,0.002404809,159346,0.00236601,0.001094755,0.001037362,0.001117956
183709,advlogo_eps0.9_iter93,93,0.471212121,0,0.93652683,35.10336871,0.988706946,0.99146831,0.19848153,0.046886921,395386,0.018698864,0.00940869,0.009523571,0.009780976
57672,advlogo_eps0.9_iter12,12,0.444066986,0,0.99080515,42.78249189,0.998718739,0.998831034,0.033956371,0.005832911,332704,0.007750915,0.003816612,0.003797723,0.00384209
138639,advlogo_eps0.9_iter65,65,0.705128205,0,0.9763417,36.68939585,0.996052146,0.996310294,0.05172734,0.021018147,355457,0.013498332,0.006736986,0.006729845,0.006700237
110884,advlogo_eps0.9_iter1,1,0.142857143,0,0.9989132,57.79645185,0.999880493,0.999924004,0.008995632,0.001654983,44501,0.000629709,0.000273518,0.000290793,0.000304989
283785,advlogo_eps0.9_iter37,37,0.05952381,0,0.98205966,38.56075253,0.997610331,0.997796297,0.067751177,0.011022925,369720,0.011947768,0.005934977,0.006007013,0.005908762
139099,advlogo_eps0.9_iter63,63,0.104723708,0,0.9607381,35.42685186,0.994613528,0.993896127,0.134011984,0.022223949,402200,0.019032585,0.009769697,0.009823654,0.009785042
467511,advlogo_eps0.9_iter29,29,0.659090909,0,0.9807145,40.76282269,0.997462749,0.997330427,0.066783883,0.008436322,378265,0.009818729,0.004834566,0.004794518,0.004911955
291791,advlogo_eps0.9_iter13,13,0.340909091,0,0.9918008,43.54395258,0.998953521,0.998568892,0.036230776,0.005865455,326369,0.006972083,0.003393953,0.003369866,0.003388628
343934,advlogo_eps0.9_iter2,2,1,0,0.9991079,53.05737999,0.999901533,0.99986881,0.002274194,0.000498295,118148,0.001751975,0.000807986,0.000799629,0.000816604
273551,advlogo_eps0.9_iter3,3,1,0,0.99759036,50.893209,0.999706507,0.99978596,0.010142663,0.000659406,170549,0.002653707,0.001246832,0.001237971,0.001246456
513580,advlogo_eps0.9_iter3,3,1,0,0.9969023,51.49846385,0.999621987,0.999670684,0.014878405,0.003002822,109747,0.001847785,0.000883142,0.000878335,0.000887624
213816,advlogo_eps0.9_iter13,13,0.333333333,0,0.9839888,45.02750622,0.997825563,0.999156535,0.074261405,0.010579705,302253,0.005881342,0.0028582,0.002879271,0.002892606
101787,advlogo_eps0.9_iter2,2,1,0,0.99796796,53.94970212,0.999707222,0.999716818,0.004445402,0.004708111,29594,0.000609885,0.000295022,0.000298005,0.00029448
221754,advlogo_eps0.9_iter21,21,0.290909091,0,0.9888832,41.94143838,0.998571575,0.998359978,0.037403978,0.011798263,301867,0.007108337,0.003415594,0.003415823,0.003463906
522751,advlogo_eps0.9_iter10,10,0.818181818,0,0.98843557,45.21238659,0.998488545,0.998152852,0.042370666,0.013546705,290209,0.005491599,0.002620509,0.002601628,0.002652494
503841,advlogo_eps0.9_iter14,14,1,0,0.9874498,44.53582352,0.998482108,0.99841702,0.036516663,0.022477031,315675,0.005935917,0.002799503,0.002777175,0.00282835
274272,advlogo_eps0.9_iter12,12,0.818181818,0,0.9887769,43.70102339,0.998292804,0.998917639,0.041497067,0.002859771,339557,0.007491041,0.003694564,0.003685893,0.003712452
127092,advlogo_eps0.9_iter10,10,0.428571429,0,0.9913152,45.52403094,0.998944163,0.999229372,0.033548832,0.003178716,213136,0.004436292,0.002125303,0.002128807,0.002154697
507797,advlogo_eps0.9_iter19,19,0.372609209,0,0.98141605,41.70665135,0.99777472,0.997386754,0.083243303,0.010572672,349834,0.008870112,0.004414575,0.004391777,0.004410715
146498,advlogo_eps0.9_iter1,1,0.5,0,0.9998382,57.02247368,0.999975324,0.999973714,0.000844898,3.50E-05,19348,0.000363394,0.000167861,0.000173386,0.000172533
369675,advlogo_eps0.9_iter50,50,0.545454545,0,0.9739897,37.41185632,0.996594906,0.995970368,0.069661811,0.010433197,371920,0.012699163,0.006252898,0.006266607,0.006456876
151857,advlogo_eps0.9_iter22,22,1,0,0.9792755,42.40514767,0.997286797,0.997945249,0.101746902,0.016019523,372519,0.009033173,0.004471971,0.004478041,0.004531195
505638,advlogo_eps0.9_iter13,13,0.636363636,0,0.9920748,44.93212349,0.998912752,0.998665571,0.015466481,0.001471281,187415,0.003854161,0.001814741,0.00183391,0.001837144
475387,advlogo_eps0.9_iter48,48,0.208116883,0,0.98545104,36.90930488,0.997958541,0.997495711,0.035383932,0.007574081,381335,0.013185921,0.006553268,0.006584756,0.006603061
70254,advlogo_eps0.9_iter12,12,0.289393939,0,0.9914287,42.98082145,0.999043465,0.998758078,0.028034763,0.006041646,312439,0.007055626,0.003383995,0.003429129,0.003419821
539143,advlogo_eps0.9_iter8,8,1,0,0.9943637,46.12337871,0.999275327,0.999252737,0.016425965,0.002783835,230660,0.004608982,0.002218636,0.002215934,0.002249717
508917,advlogo_eps0.9_iter9,9,0.215367965,0,0.99226,45.46852493,0.999086618,0.999314845,0.034255166,0.003766418,249341,0.005026445,0.002400294,0.002393007,0.00239151
448410,advlogo_eps0.9_iter4,4,0.166498316,0,0.9971835,49.81510109,0.999626637,0.999774277,0.013465534,0.002786636,162523,0.002670658,0.001240396,0.001241265,0.001256058
316054,advlogo_eps0.9_iter43,43,0.681818182,0,0.9580035,39.56739227,0.992950559,0.996926248,0.135299832,0.01968801,386622,0.011588832,0.005832754,0.005852568,0.005927141
201148,advlogo_eps0.9_iter4,4,0.5,0,0.99890393,49.85738267,0.999866426,0.999786615,0.004412354,0.00015074,89557,0.001714151,0.000811233,0.000812497,0.000800577
231169,advlogo_eps0.9_iter27,27,1,0,0.9876938,41.0093923,0.998243272,0.998750329,0.054717824,0.016196728,375932,0.010223694,0.005060426,0.005054145,0.005150393
511999,advlogo_eps0.9_iter14,14,0.75,0,0.98510045,43.48589468,0.998198986,0.998193741,0.061127588,0.007799268,336050,0.0075645,0.003691786,0.003610453,0.003750484
488664,advlogo_eps0.9_iter5,5,0.5,0,0.9983475,49.47791969,0.999838769,0.999698639,0.007037537,0.001834929,89802,0.001717062,0.000791863,0.00082432,0.000803698
444879,advlogo_eps0.9_iter5,5,1,0,0.995883,50.57544501,0.999279976,0.999559581,0.031658653,0.008972526,132115,0.002048617,0.000906839,0.000869091,0.000926351
287874,advlogo_eps0.9_iter11,11,0.261904762,0,0.9956872,44.99217419,0.999468923,0.999272287,0.012401258,0.005050838,178546,0.003879959,0.001843542,0.001853325,0.001856043
297022,advlogo_eps0.9_iter3,3,1,0,0.997087,51.58264733,0.99965322,0.999646842,0.013440186,0.003876686,111250,0.001832238,0.000859292,0.000861926,0.000867631
407083,advlogo_eps0.9_iter3,3,0.25,0,0.9961613,51.11121535,0.999512196,0.99959904,0.029185083,0.005173922,191934,0.002787971,0.001287155,0.001273751,0.001321383
212226,advlogo_eps0.9_iter6,6,0.333333333,0,0.98972434,47.99096929,0.998644769,0.999245703,0.10589841,0.007161856,292788,0.004875606,0.002379879,0.00236098,0.002336727
394206,advlogo_eps0.9_iter6,6,0.512727273,0,0.99464583,47.17267674,0.999389589,0.999612629,0.028205983,0.001645565,275370,0.004799378,0.002300219,0.002292942,0.002316875
220858,advlogo_eps0.9_iter25,25,0.606060606,0,0.982526,42.58702189,0.997151613,0.998732388,0.068032801,0.009355426,275437,0.006245459,0.002997481,0.003015826,0.003050616
289741,advlogo_eps0.9_iter40,40,0.202020202,0,0.97838503,37.93758592,0.996659935,0.996538579,0.070675611,0.009219646,386631,0.01376901,0.006954281,0.006898623,0.007009123
453166,advlogo_eps0.9_iter10,10,0.25,0,0.9854205,44.86206976,0.998092592,0.998419702,0.055312544,0.009015441,303805,0.005960024,0.002921705,0.002902702,0.002931365
6894,advlogo_eps0.9_iter4,4,0.333333333,0,0.9957455,49.60609113,0.999384582,0.999727428,0.026851809,0.002612829,237665,0.003673415,0.00172698,0.001718309,0.001736473
279927,advlogo_eps0.9_iter34,34,0.090909091,0,0.98658067,39.6904962,0.997197986,0.998752952,0.040239464,0.009110808,312294,0.009045082,0.004514091,0.004412336,0.004438743
161032,advlogo_eps0.9_iter5,5,0.333333333,0,0.9949959,49.15903119,0.999282837,0.999492288,0.029557142,0.007784009,202774,0.003310442,0.001558859,0.001553993,0.001563911
437239,advlogo_eps0.9_iter75,75,0.204545455,0,0.964276,35.36593131,0.994460046,0.99258393,0.095716342,0.020396709,399614,0.01841528,0.009219049,0.009164054,0.009445355
348243,advlogo_eps0.9_iter1,1,0.181818182,0,0.99938685,57.21046644,0.999916673,0.999950945,0.003303614,0.001072764,49297,0.000718075,0.000334599,0.000330377,0.00033853
382111,advlogo_eps0.9_iter51,51,0.342857143,0,0.9664192,36.64034427,0.995047033,0.996019185,0.097337224,0.017313242,395483,0.016085645,0.008188997,0.008204995,0.008273249
317433,advlogo_eps0.9_iter19,19,0.25,0,0.98388267,42.15174111,0.997716069,0.998840511,0.052146226,0.010875583,364759,0.00935928,0.004698678,0.004661194,0.004716302
132408,advlogo_eps0.9_iter20,20,0.333333333,0,0.99032116,41.49516643,0.998509884,0.998723805,0.02898366,0.01102078,275016,0.007460279,0.003672105,0.003659125,0.003617373
191288,advlogo_eps0.9_iter6,6,0.333333333,0,0.995218,47.7246947,0.999469459,0.999685347,0.025781522,0.003308535,271124,0.004629247,0.002208526,0.002188602,0.002240436
260106,advlogo_eps0.9_iter3,3,0.181818182,0,0.99790764,51.24041314,0.99978137,0.99979347,0.010323578,0.001502633,133591,0.002127574,0.000996314,0.000987715,0.00100267
100510,advlogo_eps0.9_iter28,28,0.25,0,0.9822559,40.33715003,0.997610509,0.997914314,0.060732566,0.008426368,381848,0.01047297,0.005239147,0.005211755,0.005242908
441442,advlogo_eps0.9_iter8,8,0.2,0,0.99482363,46.38780886,0.999351025,0.999325693,0.018996604,0.012222648,211788,0.004059524,0.001949457,0.0019247,0.001925492
140270,advlogo_eps0.9_iter6,6,0.333333333,0,0.9952856,47.85514761,0.999439895,0.999059677,0.014588753,0.007369399,164197,0.003219974,0.00154889,0.00155361,0.001559253
553990,advlogo_eps0.9_iter3,3,0.333333333,0,0.9977072,51.00774464,0.999729156,0.9997648,0.010667149,0.005159914,145751,0.002368952,0.001113688,0.00110936,0.001127782
97924,advlogo_eps0.9_iter33,33,0.409090909,0,0.9706278,40.26276224,0.996022463,0.997210205,0.132361263,0.030368209,375387,0.011599045,0.005879053,0.005829285,0.005924156
331799,advlogo_eps0.9_iter73,73,0.166666667,0,0.9466005,35.41182407,0.992089033,0.994054317,0.11743512,0.02069664,401556,0.018508747,0.009520455,0.009363535,0.009456386
326542,advlogo_eps0.9_iter22,22,0.25,0,0.9790265,41.9837633,0.996472478,0.996623039,0.074194305,0.01576364,332372,0.007275342,0.003511815,0.003489372,0.003522567
576566,advlogo_eps0.9_iter1,1,0.25,0,0.99904275,57.45942731,0.999893188,0.999912858,0.005330864,0.003617823,40931,0.000619026,0.000290564,0.000292966,0.000293849
327306,advlogo_eps0.9_iter7,7,0.333333333,0,0.99441355,47.38590691,0.999278545,0.998778224,0.021638881,0.00451827,225473,0.003860634,0.001780404,0.001764501,0.001799179
378873,advlogo_eps0.9_iter10,10,0.060606061,0,0.9968825,45.20918379,0.999596477,0.999725699,0.00860939,0.001706839,221263,0.004168614,0.001953579,0.001967753,0.0019286
94944,advlogo_eps0.9_iter23,23,0.142857143,0,0.9862612,42.26203431,0.997931182,0.99792403,0.047689322,0.02155143,317917,0.0073422,0.003520389,0.003546793,0.003583759
151051,advlogo_eps0.9_iter5,5,0.2,0,0.9935708,49.45225399,0.99899435,0.999021411,0.029921655,0.004754186,152640,0.002704315,0.001292787,0.001276827,0.001286238
93717,advlogo_eps0.9_iter140,140,0.291666667,0,0.937176,33.58008609,0.989215076,0.992606878,0.139645413,0.017216563,405264,0.022966009,0.011726546,0.011698263,0.011684829
394510,advlogo_eps0.9_iter9,9,0.509090909,0,0.9888399,45.76649505,0.998500109,0.998676479,0.04720071,0.008010268,310625,0.00588407,0.002831283,0.002813083,0.00287364
18193,advlogo_eps0.9_iter18,18,0.142857143,0,0.9770505,42.90239652,0.996613026,0.998089492,0.115097925,0.015908837,368349,0.008632761,0.004314964,0.004285063,0.004369583
160728,advlogo_eps0.9_iter86,86,0.1746633,0,0.96111506,35.1345425,0.992892265,0.992056131,0.133864,0.026935041,386359,0.01729762,0.008715441,0.008727374,0.008792712
43435,advlogo_eps0.9_iter2,2,0.333333333,0,0.9983525,53.74863299,0.999787033,0.999765277,0.010348869,0.003224492,62867,0.001075248,0.00051288,0.000508983,0.000516286
403584,advlogo_eps0.9_iter17,17,0.068181818,0,0.9836206,44.35190666,0.998209834,0.99850142,0.036654361,0.029122949,196899,0.004507639,0.002137844,0.002103081,0.00212575
40757,advlogo_eps0.9_iter1,1,0.2,0,0.9984377,57.57828549,0.999798536,0.999915659,0.015541327,0.001516581,48508,0.000688515,0.000320433,0.000313731,0.000330705
35062,advlogo_eps0.9_iter1,1,0.333333333,0,0.99873644,57.50227288,0.999830127,0.999893308,0.009654671,0.003861785,25452,0.000429501,0.000206594,0.000201797,0.000209216
342128,advlogo_eps0.9_iter414,414,0.090909091,0,0.91396886,29.75034427,0.982801139,0.979859889,0.157292396,0.041766346,405878,0.031412635,0.015589521,0.015962711,0.015885035
35279,advlogo_eps0.9_iter18,18,0.153846154,0,0.96693134,43.17239043,0.997114062,0.998161018,0.091326348,0.012367427,357503,0.008656422,0.004187973,0.003977715,0.004272722
503755,advlogo_eps0.9_iter19,19,0.333333333,0,0.9775877,42.99923805,0.996845424,0.99822104,0.116253354,0.014709711,363432,0.008250681,0.004117939,0.004111595,0.004152162
320642,advlogo_eps0.9_iter21,21,0.333333333,0,0.9747893,42.7668454,0.996408403,0.997462332,0.093211874,0.0185709,372245,0.008561045,0.004174034,0.004119145,0.004274455
97337,advlogo_eps0.9_iter2,2,0.036363636,0,0.99782133,53.25810496,0.999716938,0.999796927,0.009109493,0.001375675,132114,0.001847867,0.000840564,0.000816759,0.000870793
235778,advlogo_eps0.9_iter6,6,0.5,0,0.9908418,48.13148923,0.998913467,0.999218345,0.060687952,0.006213069,254795,0.004238215,0.002021673,0.002022962,0.002020137
494759,advlogo_eps0.9_iter12,12,0.333333333,0,0.9805712,45.42080584,0.997080445,0.998039246,0.113590501,0.03268224,289097,0.005422319,0.002614131,0.002605732,0.002639978
409542,advlogo_eps0.9_iter2,2,0.333333333,0,0.99870235,53.42103715,0.999843955,0.999844849,0.007492495,0.000802338,83500,0.001351201,0.00064427,0.000637674,0.000645197
427055,advlogo_eps0.9_iter3,3,0.127272727,0,0.99846286,51.54625613,0.999820232,0.999804318,0.004756462,0.000515878,75825,0.001344484,0.000623495,0.000628626,0.000628409
119995,advlogo_eps0.9_iter39,39,0.272727273,0,0.96573776,39.17727998,0.994378746,0.995606899,0.103856839,0.017364144,381106,0.011041295,0.005493587,0.005472379,0.005543934
369323,advlogo_eps0.9_iter149,149,0.127272727,0,0.92814416,34.15902074,0.986118734,0.989730835,0.167261615,0.03581816,398692,0.017484939,0.008785871,0.008990241,0.008884205
127270,advlogo_eps0.9_iter85,85,0.161616162,0,0.9555821,35.9154018,0.993748665,0.993228197,0.12922734,0.044740796,394178,0.016259238,0.008217815,0.008318668,0.008283305
300039,advlogo_eps0.9_iter1,1,0.05,0,0.998719,57.7849134,0.999862373,0.999919295,0.008744037,0.000840187,52688,0.000703477,0.000342548,0.000293847,0.000299646
259597,advlogo_eps0.9_iter12,12,0.088804714,0,0.9842601,45.02088639,0.998248816,0.998632789,0.094989471,0.008744895,336312,0.006741228,0.003295063,0.003195824,0.003256877
297084,advlogo_eps0.9_iter77,77,0.066666667,0,0.9409668,35.31467743,0.991024494,0.993266106,0.131558433,0.027181804,405003,0.021367062,0.011053235,0.010885783,0.011178484
168337,advlogo_eps0.9_iter16,16,0.222222222,0,0.9850991,43.78850034,0.997844458,0.998326302,0.045061372,0.017372012,331030,0.006777555,0.003271988,0.003260307,0.003299514
419974,advlogo_eps0.9_iter7,7,0.052631579,0,0.9922035,46.38738043,0.99893254,0.999245226,0.031663999,0.006078959,268594,0.004972351,0.002391396,0.00236118,0.002403707
226408,advlogo_eps0.9_iter1,1,0.25,0,0.999027,57.13655575,0.999887109,0.999930382,0.008147558,0.000337958,54798,0.000785022,0.00037194,0.000370083,0.000378958
173302,advlogo_eps0.9_iter11,11,0.090909091,0,0.99273473,45.30626664,0.999116838,0.999186099,0.02452402,0.004206777,233080,0.004499039,0.002137979,0.002171041,0.002140547
54654,advlogo_eps0.9_iter12,12,0.25,0,0.983627,44.80509333,0.997778416,0.998944521,0.069117755,0.007618785,345742,0.007103358,0.003532741,0.003485406,0.003545167
152771,advlogo_eps0.9_iter69,69,0.477272727,0,0.9755485,37.25156848,0.995669842,0.996177673,0.06343288,0.011166334,365590,0.012405529,0.006164133,0.006126821,0.006134872
309391,advlogo_eps0.9_iter40,40,0.686363636,0,0.98494464,37.80518742,0.997814536,0.998107851,0.054136328,0.009649277,394378,0.014755033,0.007488361,0.007491932,0.007454152
480944,advlogo_eps0.9_iter45,45,0.590909091,0,0.9709754,36.64245575,0.99525851,0.996084929,0.072392188,0.017261088,379927,0.015352905,0.007780756,0.007704612,0.00787984
554291,advlogo_eps0.9_iter1,1,0.1,0,0.9990451,57.11297832,0.999863505,0.999907672,0.007856653,0.001525164,63110,0.00086038,0.000398657,0.000399788,0.000405377
502599,advlogo_eps0.9_iter3,3,0.181818182,0,0.9953249,51.40863881,0.99944663,0.999734759,0.046691507,0.00489825,183116,0.002624149,0.00123556,0.001200391,0.001179212
425221,advlogo_eps0.9_iter2,2,0.060606061,0,0.9974932,54.55859723,0.999767244,0.999781013,0.008940704,0.004658818,74659,0.00109764,0.000489343,0.000474362,0.000516574
