image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
63154,advlogo_eps0.09_iter12,0.1666666666666667,0.0,0.9998428,64.32710207855582,0.9999784231185913,0.9999929070472717,0.0007010093540884554,0.0002982616424560547,17001,0.00020580307,8.872912439983338e-05,8.86548004928045e-05,9.162628703052178e-05
514508,advlogo_eps0.09_iter1,0.3333333333333334,0.20000000000000004,0.99999887,86.03707980949905,0.9999999403953552,1.0,2.7394553399062715e-06,2.562999725341797e-06,126,1.5203628e-06,7.46793205053109e-07,5.989830356156745e-07,6.157340521895094e-07
473237,advlogo_eps0.09_iter1,0.25000000000000006,0.20000000000000004,0.99999475,82.68084265478362,0.9999994039535522,0.9999998807907104,2.739388946793042e-05,2.2649765014648438e-06,212,2.7894578e-06,1.2472949038055958e-06,1.2927199577461579e-06,1.3834429637427093e-06
78915,advlogo_eps0.09_iter5,0.16391184573002757,0.15151515151515155,0.999958,67.70782613132064,0.9999942183494568,0.9999942183494568,9.607132960809395e-05,1.1563301086425781e-05,7440,9.235361e-05,4.105704283574596e-05,4.1588871681597084e-05,4.203567732474767e-05
551215,advlogo_eps0.09_iter18,0.3333333333333334,0.25000000000000006,0.99989766,63.85576968960451,0.9999812841415405,0.9999922513961792,0.00033363522379659116,3.731250762939453e-05,17021,0.00021572056,9.842739382293075e-05,9.762568515725434e-05,9.759931708686054e-05
96493,advlogo_eps0.09_iter14,0.1666666666666667,0.14285714285714288,0.9997196,62.441111658009405,0.9999629855155945,0.9999765157699585,0.0010293093509972095,0.00016510486602783203,27609,0.00032660508,0.00013850690447725356,0.00013351847883313894,0.00014588457997888327
23899,advlogo_eps0.09_iter21,0.06060606060606061,0.025974025974025976,0.99959296,62.27369969726424,0.9999503493309021,0.9999783635139465,0.006015869323164225,0.00031948089599609375,27561,0.00033312076,0.00014573268708772957,0.00014626978372689337,0.00014679688320029527
57597,advlogo_eps0.09_iter2,0.0738235294117647,0.06943769243234484,0.999994,77.59546640630661,0.9999992251396179,0.999999463558197,1.4570225175702944e-05,9.5367431640625e-07,796,9.753583e-06,4.324833298596786e-06,4.473252374737058e-06,4.2474175643292256e-06
434230,advlogo_eps0.09_iter1,0.06818181818181819,0.060606060606060615,0.99999976,85.80341684080804,1.0,0.9999999403953552,7.805265909155423e-07,2.980232238769531e-07,118,1.4923087e-06,7.209413865894021e-07,7.297418846974324e-07,5.937113201071043e-07
428454,advlogo_eps0.09_iter5,0.28571428571428575,0.1666666666666667,0.9999509,69.49672395450266,0.9999942779541016,0.9999973773956299,0.0006457696435973048,8.404254913330078e-06,5165,6.238289e-05,2.7152693292009644e-05,2.6731635443866253e-05,2.7483896701596677e-05
399462,advlogo_eps0.09_iter2,0.5000000000000001,0.3333333333333334,0.99999523,77.66793021507027,0.9999995231628418,0.9999996423721313,1.1935728252865374e-05,1.4901161193847656e-06,764,9.4729985e-06,4.260992682247888e-06,4.431599336385261e-06,4.120191533729667e-06
261061,advlogo_eps0.09_iter8,0.25000000000000006,0.20000000000000004,0.99993974,67.56216362104551,0.9999927282333374,0.9999961256980896,0.0001834689755924046,1.8596649169921875e-05,7971,9.806215e-05,4.3099833419546485e-05,4.4496413465822116e-05,4.454540612641722e-05
168330,advlogo_eps0.09_iter1,0.25000000000000006,0.1666666666666667,0.99999875,85.60138920208988,0.9999997615814209,0.9999998211860657,2.8863837542303372e-06,7.152557373046875e-07,132,1.6064089e-06,6.391139777406352e-07,7.802830168657238e-07,7.079381134644791e-07
342006,advlogo_eps0.09_iter7,0.15909090909090912,0.09090909090909091,0.9999415,67.15605125294054,0.999992847442627,0.9999948143959045,0.0014485311694443226,7.939338684082031e-05,8908,0.00010741561,4.600781903718598e-05,4.613090641214512e-05,4.8291221901308745e-05
524456,advlogo_eps0.09_iter4,0.14285714285714288,0.07792207792207793,0.99996424,71.71940688437446,0.9999957084655762,0.9999978542327881,0.0001137477156589739,1.9431114196777344e-05,3255,3.8725724e-05,1.7075642972486094e-05,1.6871978004928678e-05,1.6240217519225553e-05
